1.00018 0.0048065 7278.95 0.0125893 0.0631137
1.00018 0.00479965 7278.94 0.0125893 0.0668753
1.00019 0.00479198 7278.94 0.0125893 0.0708639
1.0002 0.00478336 7278.93 0.0125893 0.0750938
1.00021 0.0047737 7278.93 0.0125893 0.0795802
1.00022 0.00476286 7278.92 0.0125893 0.0843396
1.00023 0.0047507 7278.91 0.0125893 0.0893894
1.00025 0.00473705 7278.9 0.0125893 0.0947485
1.00026 0.00472175 7278.9 0.0125893 0.100437
1.00028 0.00470457 7278.88 0.0125893 0.106477
1.0003 0.00468531 7278.87 0.0125893 0.112893
1.00032 0.0046637 7278.86 0.0125893 0.119709
1.00035 0.00463946 7278.85 0.0125893 0.126954
1.00037 0.00461227 7278.83 0.0125893 0.134658
1.0004 0.00458177 7278.81 0.0125893 0.142855
1.00045 0.004553 7278.79 0.0125893 0.15158
1.00049 0.00451474 7278.77 0.0125893 0.160875
1.00054 0.00447184 7278.75 0.0125893 0.170784
1.00058 0.00442372 7278.73 0.0125893 0.181357
1.00064 0.00436975 7278.7 0.0125893 0.19265
1.0007 0.00430922 7278.67 0.0125893 0.204726
1.00077 0.00424135 7278.64 0.0125893 0.217658
1.00085 0.00416524 7278.61 0.0125893 0.231528
1.00093 0.00407991 7278.57 0.0125893 0.246432
1.00103 0.00398423 7278.53 0.0125893 0.262485
1.00114 0.00387697 7278.5 0.0125893 0.279822
1.00126 0.00375673 7278.46 0.0125893 0.298607
1.0014 0.00362195 7278.42 0.0125893 0.319045
1.00155 0.0034709 7278.39 0.0125893 0.341393
1.00172 0.00330163 7278.36 0.0125893 0.36599
1.00192 0.00311195 7278.33 0.0125893 0.393293
1.00213 0.00289945 7278.32 0.0125893 0.423951
1.00237 0.00266139 7278.32 0.0125893 0.45895
1.00264 0.00239477 7278.34 0.0125893 0.49993
1.00294 0.00209625 7278.38 0.0125893 0.550048
1.00328 0.00176237 7278.46 0.0125893 0.617368
1.00017 0.00481697 7278.95 0.0141254 0.0500837
1.00017 0.00481141 7278.95 0.0141254 0.0530622
1.00018 0.00480517 7278.95 0.0141254 0.0562193
1.00018 0.00479816 7278.94 0.0141254 0.0595659
1.00019 0.0047903 7278.94 0.0141254 0.0631137
1.0002 0.00478148 7278.93 0.0141254 0.0668753
1.00021 0.00477159 7278.92 0.0141254 0.0708639
1.00022 0.00476049 7278.92 0.0141254 0.0750938
1.00024 0.00474804 7278.91 0.0141254 0.0795802
1.00025 0.00473408 7278.9 0.0141254 0.0843396
1.00027 0.00471841 7278.89 0.0141254 0.0893894
1.00028 0.00470083 7278.88 0.0141254 0.0947485
1.0003 0.00468111 7278.87 0.0141254 0.100437
1.00033 0.00465898 7278.86 0.0141254 0.106477
1.00035 0.00463417 7278.84 0.0141254 0.112893
1.00038 0.00460633 7278.83 0.0141254 0.119709
1.00041 0.00457511 7278.81 0.0141254 0.126954
1.00046 0.00454555 7278.79 0.0141254 0.134658
1.0005 0.00450638 7278.77 0.0141254 0.142855
1.00054 0.00446246 7278.74 0.0141254 0.15158
1.00059 0.00441319 7278.72 0.0141254 0.160875
1.00065 0.00435794 7278.69 0.0141254 0.170784
1.00071 0.00429598 7278.66 0.0141254 0.181357
1.00078 0.00422649 7278.63 0.0141254 0.19265
1.00086 0.00414856 7278.59 0.0141254 0.204726
1.00095 0.00406119 7278.55 0.0141254 0.217658
1.00105 0.00396322 7278.52 0.0141254 0.231528
1.00116 0.00385339 7278.48 0.0141254 0.246432
1.00129 0.00373026 7278.44 0.0141254 0.262485
1.00143 0.00359224 7278.4 0.0141254 0.279822
1.00159 0.00343754 7278.36 0.0141254 0.298607
1.00176 0.00326415 7278.33 0.0141254 0.319045
1.00196 0.00306983 7278.31 0.0141254 0.341393
1.00218 0.00285207 7278.3 0.0141254 0.36599
1.00243 0.00260804 7278.3 0.0141254 0.393293
1.00271 0.00233457 7278.32 0.0141254 0.423951
1.00302 0.00202807 7278.38 0.0141254 0.45895
1.00337 0.00168442 7278.47 0.0141254 0.49993
1.00376 0.00129881 7278.61 0.0141254 0.550048
1.0042 0.000865261 7278.81 0.0141254 0.617368
1.00018 0.00480401 7278.94 0.0158489 0.0500837
1.00019 0.00479686 7278.94 0.0158489 0.0530622
1.00019 0.00478884 7278.94 0.0158489 0.0562193
1.0002 0.00477985 7278.93 0.0158489 0.0595659
1.00021 0.00476976 7278.92 0.0158489 0.0631137
1.00023 0.00475843 7278.92 0.0158489 0.0668753
1.00024 0.00474573 7278.91 0.0158489 0.0708639
1.00025 0.00473148 7278.9 0.0158489 0.0750938
1.00027 0.0047155 7278.89 0.0158489 0.0795802
1.00029 0.00469756 7278.88 0.0158489 0.0843396
1.00031 0.00467745 7278.87 0.0158489 0.0893894
1.00033 0.00465488 7278.85 0.0158489 0.0947485
1.00036 0.00462956 7278.84 0.0158489 0.100437
1.00039 0.00460117 7278.82 0.0158489 0.106477
1.00042 0.00456932 7278.8 0.0158489 0.112893
1.00047 0.00453908 7278.78 0.0158489 0.119709
1.00051 0.00449913 7278.76 0.0158489 0.126954
1.00055 0.00445433 7278.73 0.0158489 0.134658
1.0006 0.00440408 7278.71 0.0158489 0.142855
1.00066 0.00434772 7278.68 0.0158489 0.15158
1.00073 0.00428452 7278.65 0.0158489 0.160875
1.0008 0.00421365 7278.61 0.0158489 0.170784
1.00088 0.00413418 7278.58 0.0158489 0.181357
1.00097 0.00404507 7278.54 0.0158489 0.19265
1.00107 0.00394517 7278.5 0.0158489 0.204726
1.00118 0.00383317 7278.46 0.0158489 0.217658
1.00131 0.00370762 7278.41 0.0158489 0.231528
1.00145 0.0035669 7278.37 0.0158489 0.246432
1.00161 0.00340918 7278.34 0.0158489 0.262485
1.00179 0.00323243 7278.3 0.0158489 0.279822
1.002 0.00303437 7278.28 0.0158489 0.298607
1.00222 0.00281244 7278.26 0.0158489 0.319045
1.00247 0.0025638 7278.27 0.0158489 0.341393
1.00276 0.00228524 7278.29 0.0158489 0.36599
1.00307 0.00197314 7278.35 0.0158489 0.393293
1.00343 0.00162342 7278.45 0.0158489 0.423951
1.00383 0.00123142 7278.6 0.0158489 0.45895
1.00428 0.000791703 7278.82 0.0158489 0.49993
1.00479 0.000292444 7279.13 0.0158489 0.550048
1.00536 -0.000263269 7279.55 0.0158489 0.617368
1.0002 0.00478754 7278.93 0.0177828 0.0500837
1.0002 0.00477839 7278.93 0.0177828 0.0530622
1.00022 0.00476812 7278.92 0.0177828 0.0562193
1.00023 0.0047566 7278.91 0.0177828 0.0595659
1.00024 0.00474367 7278.91 0.0177828 0.0631137
1.00025 0.00472917 7278.9 0.0177828 0.0668753
1.00027 0.00471291 7278.89 0.0177828 0.0708639
1.00029 0.00469466 7278.87 0.0177828 0.0750938
1.00031 0.00467419 7278.86 0.0177828 0.0795802
1.00033 0.00465123 7278.85 0.0177828 0.0843396
1.00036 0.00462547 7278.83 0.0177828 0.0893894
1.00039 0.00459658 7278.81 0.0177828 0.0947485
1.00042 0.00456418 7278.8 0.0177828 0.100437
1.00047 0.00453333 7278.77 0.0177828 0.106477
1.00051 0.00449269 7278.75 0.0177828 0.112893
1.00056 0.00444711 7278.73 0.0177828 0.119709
1.00061 0.00439599 7278.7 0.0177828 0.126954
1.00067 0.00433866 7278.67 0.0177828 0.134658
1.00074 0.00427437 7278.63 0.0177828 0.142855
1.00081 0.00420229 7278.6 0.0177828 0.15158
1.00089 0.00412146 7278.56 0.0177828 0.160875
1.00098 0.00403084 7278.52 0.0177828 0.170784
1.00109 0.00392925 7278.48 0.0177828 0.181357
1.0012 0.00381537 7278.43 0.0177828 0.19265
1.00133 0.00368773 7278.39 0.0177828 0.204726
1.00148 0.00354468 7278.34 0.0177828 0.217658
1.00164 0.00338437 7278.3 0.0177828 0.231528
1.00182 0.00320475 7278.27 0.0177828 0.246432
1.00203 0.00300352 7278.24 0.0177828 0.262485
1.00226 0.0027781 7278.22 0.0177828 0.279822
1.00251 0.00252561 7278.22 0.0177828 0.298607
1.0028 0.00224285 7278.24 0.0177828 0.319045
1.00312 0.00192621 7278.3 0.0177828 0.341393
1.00348 0.00157164 7278.4 0.0177828 0.36599
1.00389 0.0011746 7278.55 0.0177828 0.393293
1.00434 0.00072993 7278.79 0.0177828 0.423951
1.00487 0.000226722 7279.12 0.0177828 0.45895
1.00544 -0.000330066 7279.56 0.0177828 0.49993
1.00608 -0.000955564 7280.16 0.0177828 0.550048
1.00681 -0.00166297 7280.94 0.0177828 0.617368
1.00022 0.00476661 7278.92 0.0199526 0.0500837
1.00023 0.00475491 7278.91 0.0199526 0.0530622
1.00024 0.00474178 7278.9 0.0199526 0.0562193
1.00026 0.00472705 7278.89 0.0199526 0.0595659
1.00027 0.00471052 7278.88 0.0199526 0.0631137
1.00029 0.00469199 7278.87 0.0199526 0.0668753
1.00031 0.00467119 7278.86 0.0199526 0.0708639
1.00034 0.00464787 7278.85 0.0199526 0.0750938
1.00036 0.00462171 7278.83 0.0199526 0.0795802
1.00039 0.00459236 7278.81 0.0199526 0.0843396
1.00043 0.00455945 7278.79 0.0199526 0.0893894
1.00048 0.00452805 7278.77 0.0199526 0.0947485
1.00052 0.00448677 7278.75 0.0199526 0.100437
1.00057 0.00444048 7278.72 0.0199526 0.106477
1.00062 0.00438857 7278.69 0.0199526 0.112893
1.00068 0.00433036 7278.66 0.0199526 0.119709
1.00075 0.00426508 7278.62 0.0199526 0.126954
1.00082 0.00419189 7278.59 0.0199526 0.134658
1.0009 0.00410983 7278.55 0.0199526 0.142855
1.001 0.00401784 7278.5 0.0199526 0.15158
1.0011 0.00391473 7278.46 0.0199526 0.160875
1.00122 0.00379915 7278.41 0.0199526 0.170784
1.00135 0.00366962 7278.36 0.0199526 0.181357
1.0015 0.00352448 7278.32 0.0199526 0.19265
1.00166 0.00336186 7278.27 0.0199526 0.204726
1.00185 0.00317968 7278.23 0.0199526 0.217658
1.00205 0.00297563 7278.19 0.0199526 0.231528
1.00229 0.00274711 7278.16 0.0199526 0.246432
1.00255 0.00249124 7278.15 0.0199526 0.262485
1.00284 0.00220478 7278.17 0.0199526 0.279822
1.00317 0.00188416 7278.21 0.0199526 0.298607
1.00353 0.00152534 7278.31 0.0199526 0.319045
1.00394 0.00112384 7278.46 0.0199526 0.341393
1.00441 0.000668351 7278.69 0.0199526 0.36599
1.00493 0.000167285 7279.02 0.0199526 0.393293
1.00551 -0.000392953 7279.48 0.0199526 0.423951
1.00615 -0.0010196 7280.11 0.0199526 0.45895
1.00688 -0.00172131 7280.93 0.0199526 0.49993
1.0077 -0.00250935 7282 0.0199526 0.550048
1.00862 -0.00340197 7283.38 0.0199526 0.617368
1.00024 0.00473995 7278.9 0.0223872 0.0500837
1.00026 0.004725 7278.9 0.0223872 0.0530622
1.00028 0.00470823 7278.88 0.0223872 0.0562193
1.0003 0.00468941 7278.87 0.0223872 0.0595659
1.00032 0.00466831 7278.86 0.0223872 0.0631137
1.00034 0.00464464 7278.85 0.0223872 0.0668753
1.00037 0.00461808 7278.83 0.0223872 0.0708639
1.0004 0.0045883 7278.81 0.0223872 0.0750938
1.00045 0.00456031 7278.79 0.0223872 0.0795802
1.00048 0.00452297 7278.77 0.0223872 0.0843396
1.00053 0.00448109 7278.75 0.0223872 0.0893894
1.00057 0.00443412 7278.72 0.0223872 0.0947485
1.00063 0.00438145 7278.69 0.0223872 0.100437
1.00069 0.00432238 7278.66 0.0223872 0.106477
1.00075 0.00425616 7278.62 0.0223872 0.112893
1.00083 0.00418192 7278.58 0.0223872 0.119709
1.00091 0.00409869 7278.54 0.0223872 0.126954
1.00101 0.00400539 7278.5 0.0223872 0.134658
1.00111 0.00390083 7278.45 0.0223872 0.142855
1.00123 0.00378364 7278.4 0.0223872 0.15158
1.00137 0.00365233 7278.35 0.0223872 0.160875
1.00152 0.00350521 7278.3 0.0223872 0.170784
1.00168 0.00334041 7278.24 0.0223872 0.181357
1.00187 0.00315583 7278.19 0.0223872 0.19265
1.00208 0.00294914 7278.15 0.0223872 0.204726
1.00232 0.00271773 7278.11 0.0223872 0.217658
1.00258 0.0024587 7278.09 0.0223872 0.231528
1.00287 0.00216881 7278.09 0.0223872 0.246432
1.0032 0.00184448 7278.12 0.0223872 0.262485
1.00357 0.00148169 7278.19 0.0223872 0.279822
1.00399 0.00107598 7278.31 0.0223872 0.298607
1.00447 0.000616253 7278.52 0.0223872 0.319045
1.00499 0.000110818 7278.83 0.0223872 0.341393
1.00557 -0.000453577 7279.28 0.0223872 0.36599
1.00622 -0.00108369 7279.9 0.0223872 0.393293
1.00695 -0.00178713 7280.74 0.0223872 0.423951
1.00776 -0.0025727 7281.86 0.0223872 0.45895
1.00868 -0.00345096 7283.3 0.0223872 0.49993
1.0097 -0.00443599 7285.13 0.0223872 0.550048
1.01087 -0.00555209 7287.45 0.0223872 0.617368
1.00028 0.00470589 7278.89 0.0251189 0.0500837
1.0003 0.00468679 7278.88 0.0251189 0.0530622
1.00032 0.00466537 7278.86 0.0251189 0.0562193
1.00034 0.00464135 7278.85 0.0251189 0.0595659
1.00037 0.0046144 7278.83 0.0251189 0.0631137
1.0004 0.00458418 7278.82 0.0251189 0.0668753
1.00045 0.0045557 7278.8 0.0251189 0.0708639
1.00049 0.00451781 7278.78 0.0251189 0.0750938
1.00053 0.00447531 7278.75 0.0251189 0.0795802
1.00058 0.00442765 7278.73 0.0251189 0.0843396
1.00063 0.00437421 7278.7 0.0251189 0.0893894
1.00069 0.00431429 7278.67 0.0251189 0.0947485
1.00076 0.00424712 7278.63 0.0251189 0.100437
1.00084 0.00417181 7278.59 0.0251189 0.106477
1.00092 0.0040874 7278.55 0.0251189 0.112893
1.00102 0.00399279 7278.51 0.0251189 0.119709
1.00113 0.00388677 7278.46 0.0251189 0.126954
1.00125 0.00376796 7278.41 0.0251189 0.134658
1.00138 0.00363487 7278.35 0.0251189 0.142855
1.00153 0.00348578 7278.3 0.0251189 0.15158
1.0017 0.0033188 7278.24 0.0251189 0.160875
1.00189 0.00313183 7278.19 0.0251189 0.170784
1.00211 0.00292251 7278.13 0.0251189 0.181357
1.00234 0.00268823 7278.09 0.0251189 0.19265
1.00261 0.00242607 7278.05 0.0251189 0.204726
1.00291 0.0021328 7278.03 0.0251189 0.217658
1.00324 0.0018048 7278.03 0.0251189 0.231528
1.00362 0.00143808 7278.08 0.0251189 0.246432
1.00403 0.00102818 7278.17 0.0251189 0.262485
1.00452 0.000564198 7278.33 0.0251189 0.279822
1.00504 5.42469e-05 7278.59 0.0251189 0.298607
1.00563 -0.00051471 7278.98 0.0251189 0.319045
1.00629 -0.00114923 7279.54 0.0251189 0.341393
1.00702 -0.00185659 7280.32 0.0251189 0.36599
1.00784 -0.00264486 7281.4 0.0251189 0.393293
1.00875 -0.00352307 7282.85 0.0251189 0.423951
1.00977 -0.0045016 7284.75 0.0251189 0.45895
1.01091 -0.0055929 7287.19 0.0251189 0.49993
1.0122 -0.00681395 7290.19 0.0251189 0.550048
1.01365 -0.00819594 7293.95 0.0251189 0.617368
1.00032 0.00466222 7278.87 0.0281838 0.0500837
1.00035 0.00463781 7278.86 0.0281838 0.0530622
1.00037 0.00461044 7278.85 0.0281838 0.0562193
1.00041 0.00457974 7278.83 0.0281838 0.0595659
1.00045 0.00455075 7278.81 0.0281838 0.0631137
1.00049 0.00451226 7278.79 0.0281838 0.0668753
1.00054 0.0044691 7278.77 0.0281838 0.0708639
1.00059 0.00442071 7278.75 0.0281838 0.0750938
1.00064 0.00436644 7278.72 0.0281838 0.0795802
1.0007 0.00430561 7278.69 0.0281838 0.0843396
1.00077 0.00423741 7278.66 0.0281838 0.0893894
1.00085 0.00416097 7278.62 0.0281838 0.0947485
1.00094 0.00407529 7278.58 0.0281838 0.100437
1.00103 0.00397928 7278.54 0.0281838 0.106477
1.00114 0.0038717 7278.5 0.0281838 0.112893
1.00126 0.00375118 7278.45 0.0281838 0.119709
1.0014 0.00361618 7278.4 0.0281838 0.126954
1.00155 0.00346499 7278.34 0.0281838 0.134658
1.00173 0.00329571 7278.28 0.0281838 0.142855
1.00192 0.0031062 7278.23 0.0281838 0.15158
1.00213 0.00289411 7278.17 0.0281838 0.160875
1.00237 0.0026568 7278.12 0.0281838 0.170784
1.00264 0.00239135 7278.07 0.0281838 0.181357
1.00295 0.00209451 7278.03 0.0281838 0.19265
1.00328 0.00176267 7278.02 0.0281838 0.204726
1.00366 0.00139182 7278.03 0.0281838 0.217658
1.00408 0.000977541 7278.09 0.0281838 0.231528
1.00457 0.000509084 7278.2 0.0281838 0.246432
1.0051 -5.6617e-06 7278.4 0.0281838 0.262485
1.00569 -0.000579563 7278.71 0.0281838 0.279822
1.00635 -0.0012191 7279.17 0.0281838 0.298607
1.00709 -0.00193139 7279.84 0.0281838 0.319045
1.00792 -0.00272427 7280.77 0.0281838 0.341393
1.00883 -0.00360635 7282.06 0.0281838 0.36599
1.00986 -0.00458707 7283.8 0.0281838 0.393293
1.011 -0.0056769 7286.15 0.0281838 0.423951
1.01227 -0.00688762 7289.26 0.0281838 0.45895
1.01369 -0.0082333 7293.22 0.0281838 0.49993
1.01528 -0.00973347 7298.02 0.0281838 0.550048
1.01708 -0.0114265 7303.97 0.0281838 0.617368
1.00038 0.00460599 7278.86 0.0316228 0.0500837
1.00041 0.00457476 7278.85 0.0316228 0.0530622
1.00046 0.00454519 7278.83 0.0316228 0.0562193
1.0005 0.00450604 7278.82 0.0316228 0.0595659
1.00054 0.00446213 7278.8 0.0316228 0.0631137
1.00059 0.00441291 7278.78 0.0316228 0.0668753
1.00065 0.00435772 7278.75 0.0316228 0.0708639
1.00071 0.00429586 7278.73 0.0316228 0.0750938
1.00078 0.00422651 7278.7 0.0316228 0.0795802
1.00086 0.0041488 7278.67 0.0316228 0.0843396
1.00095 0.00406171 7278.64 0.0316228 0.0893894
1.00105 0.00396412 7278.6 0.0316228 0.0947485
1.00116 0.0038548 7278.56 0.0316228 0.100437
1.00128 0.00373235 7278.52 0.0316228 0.106477
1.00142 0.00359522 7278.47 0.0316228 0.112893
1.00158 0.00344169 7278.43 0.0316228 0.119709
1.00175 0.00326982 7278.38 0.0316228 0.126954
1.00194 0.00307748 7278.32 0.0316228 0.134658
1.00216 0.00286229 7278.27 0.0316228 0.142855
1.00241 0.0026216 7278.22 0.0316228 0.15158
1.00268 0.00235248 7278.17 0.0316228 0.160875
1.00299 0.00205167 7278.13 0.0316228 0.170784
1.00333 0.00171555 7278.11 0.0316228 0.181357
1.00371 0.00134014 7278.1 0.0316228 0.19265
1.00413 0.000921 7278.13 0.0316228 0.204726
1.00463 0.000447604 7278.21 0.0316228 0.217658
1.00516 -7.24423e-05 7278.36 0.0316228 0.231528
1.00576 -0.000651819 7278.6 0.0316228 0.246432
1.00643 -0.00129696 7278.97 0.0316228 0.262485
1.00717 -0.00201489 7279.52 0.0316228 0.279822
1.008 -0.00281335 7280.3 0.0316228 0.298607
1.00893 -0.0037008 7281.39 0.0316228 0.319045
1.00995 -0.00468646 7282.86 0.0316228 0.341393
1.0111 -0.00578036 7284.86 0.0316228 0.36599
1.01237 -0.00699332 7287.53 0.0316228 0.393293
1.01379 -0.00833707 7291.11 0.0316228 0.423951
1.01536 -0.00982443 7295.85 0.0316228 0.45895
1.01711 -0.0114704 7301.97 0.0316228 0.49993
1.01907 -0.0132958 7309.4 0.0316228 0.550048
1.02128 -0.0153458 7318.72 0.0316228 0.617368
1.00046 0.00453881 7278.85 0.0354813 0.0500837
1.00051 0.00449889 7278.83 0.0354813 0.0530622
1.00055 0.00445414 7278.82 0.0354813 0.0562193
1.0006 0.00440396 7278.8 0.0354813 0.0595659
1.00066 0.00434771 7278.78 0.0354813 0.0631137
1.00072 0.00428466 7278.76 0.0354813 0.0668753
1.00079 0.004214 7278.73 0.0354813 0.0708639
1.00087 0.00413481 7278.71 0.0354813 0.0750938
1.00096 0.00404609 7278.68 0.0354813 0.0795802
1.00106 0.00394669 7278.65 0.0354813 0.0843396
1.00117 0.00383536 7278.62 0.0354813 0.0893894
1.0013 0.00371069 7278.59 0.0354813 0.0947485
1.00144 0.0035711 7278.55 0.0354813 0.100437
1.0016 0.00341485 7278.52 0.0354813 0.106477
1.00178 0.00324 7278.48 0.0354813 0.112893
1.00197 0.00304439 7278.44 0.0354813 0.119709
1.00219 0.00282561 7278.41 0.0354813 0.126954
1.00244 0.00258101 7278.37 0.0354813 0.134658
1.00272 0.00230763 7278.34 0.0354813 0.142855
1.00303 0.00200222 7278.31 0.0354813 0.15158
1.00338 0.00166115 7278.3 0.0354813 0.160875
1.00376 0.00128043 7278.3 0.0354813 0.170784
1.00419 0.000855655 7278.33 0.0354813 0.181357
1.00469 0.000376544 7278.39 0.0354813 0.19265
1.00523 -0.000149638 7278.52 0.0354813 0.204726
1.00584 -0.000735345 7278.73 0.0354813 0.217658
1.00651 -0.00138694 7279.05 0.0354813 0.231528
1.00726 -0.00211135 7279.53 0.0354813 0.246432
1.0081 -0.00291623 7280.22 0.0354813 0.262485
1.00903 -0.00380992 7281.17 0.0354813 0.279822
1.01007 -0.00480154 7282.46 0.0354813 0.298607
1.01122 -0.00590102 7284.18 0.0354813 0.319045
1.0125 -0.00711909 7286.44 0.0354813 0.341393
1.01392 -0.00846725 7289.4 0.0354813 0.36599
1.01549 -0.00995764 7293.3 0.0354813 0.393293
1.01724 -0.0116029 7298.42 0.0354813 0.423951
1.01918 -0.0134163 7305.17 0.0354813 0.45895
1.02132 -0.0154121 7313.9 0.0354813 0.49993
1.02371 -0.0176106 7324.84 0.0354813 0.550048
1.02639 -0.0200614 7339.44 0.0354813 0.617368
1.00056 0.00444501 7278.8 0.0398107 0.0500837
1.00061 0.00439374 7278.79 0.0398107 0.0530622
1.00067 0.00433628 7278.77 0.0398107 0.0562193
1.00073 0.00427187 7278.74 0.0398107 0.0595659
1.0008 0.0041997 7278.72 0.0398107 0.0631137
1.00089 0.00411882 7278.7 0.0398107 0.0668753
1.00098 0.00402822 7278.67 0.0398107 0.0708639
1.00108 0.00392674 7278.64 0.0398107 0.0750938
1.00119 0.0038131 7278.61 0.0398107 0.0795802
1.00132 0.00368585 7278.59 0.0398107 0.0843396
1.00147 0.00354342 7278.56 0.0398107 0.0893894
1.00163 0.00338403 7278.53 0.0398107 0.0947485
1.00181 0.00320571 7278.5 0.0398107 0.100437
1.00201 0.00300629 7278.48 0.0398107 0.106477
1.00223 0.00278332 7278.46 0.0398107 0.112893
1.00248 0.00253415 7278.44 0.0398107 0.119709
1.00277 0.00225579 7278.43 0.0398107 0.126954
1.00308 0.00194496 7278.43 0.0398107 0.134658
1.00343 0.00159805 7278.44 0.0398107 0.142855
1.00382 0.00121106 7278.48 0.0398107 0.15158
1.00426 0.000779597 7278.54 0.0398107 0.160875
1.00477 0.000293685 7278.63 0.0398107 0.170784
1.00532 -0.00023982 7278.79 0.0398107 0.181357
1.00593 -0.000833106 7279.02 0.0398107 0.19265
1.00661 -0.00149241 7279.36 0.0398107 0.204726
1.00737 -0.00222457 7279.84 0.0398107 0.217658
1.00821 -0.00303706 7280.52 0.0398107 0.231528
1.00915 -0.00393807 7281.45 0.0398107 0.246432
1.0102 -0.00493654 7282.69 0.0398107 0.262485
1.01136 -0.00604225 7284.32 0.0398107 0.279822
1.01264 -0.00726586 7286.42 0.0398107 0.298607
1.01407 -0.00861891 7289.08 0.0398107 0.319045
1.01565 -0.0101138 7292.46 0.0398107 0.341393
